fields.date,fields.gc_obo_gare_origine_r_name,fields.gc_obo_type_c
27,Paris Bercy,Divers
27,Paris Bercy,"Vêtements, chaussures"
27,Paris Bercy,"Bagagerie: sacs, valises, cartables"
27,Paris Bercy,"Bagagerie: sacs, valises, cartables"
27,Paris Bercy,"Bagagerie: sacs, valises, cartables"
26,Paris Bercy,"Bagagerie: sacs, valises, cartables"
26,Paris Bercy,"Bagagerie: sacs, valises, cartables"
26,Paris Bercy,"Bagagerie: sacs, valises, cartables"
26,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
26,Paris Bercy,"Vêtements, chaussures"
26,Paris Bercy,Optique
26,Paris Bercy,"Vélos, trottinettes, accessoires 2 roues"
26,Paris Bercy,"Clés, porte-clés, badge magnétique"
26,Paris Bercy,"Bagagerie: sacs, valises, cartables"
26,Paris Bercy,"Vêtements, chaussures"
26,Paris Bercy,"Bagagerie: sacs, valises, cartables"
26,Paris Bercy,"Bagagerie: sacs, valises, cartables"
25,Paris Bercy,"Bagagerie: sacs, valises, cartables"
25,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
25,Paris Bercy,"Clés, porte-clés, badge magnétique"
25,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
25,Paris Bercy,Optique
25,Paris Bercy,"Bagagerie: sacs, valises, cartables"
24,Paris Bercy,"Vêtements, chaussures"
24,Paris Bercy,Instruments de musique
24,Paris Bercy,Optique
24,Paris Bercy,"Bagagerie: sacs, valises, cartables"
24,Paris Bercy,"Clés, porte-clés, badge magnétique"
24,Paris Bercy,"Bagagerie: sacs, valises, cartables"
24,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
23,Paris Bercy,"Bagagerie: sacs, valises, cartables"
23,Paris Bercy,"Livres, articles de papéterie"
23,Paris Bercy,"Bagagerie: sacs, valises, cartables"
23,Paris Bercy,Parapluies
23,Paris Bercy,Pièces d'identités et papiers personnels
23,Paris Bercy,Pièces d'identités et papiers personnels
23,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
21,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
20,Paris Bercy,Pièces d'identités et papiers personnels
20,Paris Bercy,"Bagagerie: sacs, valises, cartables"
20,Paris Bercy,"Bagagerie: sacs, valises, cartables"
11,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
11,Paris Bercy,"Clés, porte-clés, badge magnétique"
11,Paris Bercy,Optique
11,Paris Bercy,Optique
11,Paris Bercy,"Bijoux, montres"
11,Paris Bercy,"Bijoux, montres"
11,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
10,Paris Bercy,Pièces d'identités et papiers personnels
10,Paris Bercy,"Bagagerie: sacs, valises, cartables"
10,Paris Bercy,"Bagagerie: sacs, valises, cartables"
09,Paris Bercy,Optique
09,Paris Bercy,"Bagagerie: sacs, valises, cartables"
09,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
09,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
09,Paris Bercy,"Bagagerie: sacs, valises, cartables"
09,Paris Bercy,"Bagagerie: sacs, valises, cartables"
09,Paris Bercy,"Articles d'enfants, de puériculture"
09,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
09,Paris Bercy,"Bagagerie: sacs, valises, cartables"
09,Paris Bercy,Pièces d'identités et papiers personnels
09,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
09,Paris Bercy,Pièces d'identités et papiers personnels
09,Paris Bercy,"Bagagerie: sacs, valises, cartables"
09,Paris Bercy,"Bagagerie: sacs, valises, cartables"
08,Paris Bercy,"Bagagerie: sacs, valises, cartables"
08,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
08,Paris Bercy,"Vêtements, chaussures"
08,Paris Bercy,"Bagagerie: sacs, valises, cartables"
08,Paris Bercy,"Bagagerie: sacs, valises, cartables"
08,Paris Bercy,"Bagagerie: sacs, valises, cartables"
08,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
08,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
08,Paris Bercy,"Livres, articles de papéterie"
08,Paris Bercy,Optique
08,Paris Bercy,"Livres, articles de papéterie"
08,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
08,Paris Bercy,"Livres, articles de papéterie"
08,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
08,Paris Bercy,Pièces d'identités et papiers personnels
08,Paris Bercy,"Bagagerie: sacs, valises, cartables"
08,Paris Bercy,"Bagagerie: sacs, valises, cartables"
08,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
08,Paris Bercy,Pièces d'identités et papiers personnels
08,Paris Bercy,Pièces d'identités et papiers personnels
08,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
08,Paris Bercy,Pièces d'identités et papiers personnels
08,Paris Bercy,"Bagagerie: sacs, valises, cartables"
08,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
08,Paris Bercy,"Bagagerie: sacs, valises, cartables"
08,Paris Bercy,"Clés, porte-clés, badge magnétique"
08,Paris Bercy,Pièces d'identités et papiers personnels
07,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
07,Paris Bercy,"Bagagerie: sacs, valises, cartables"
07,Paris Bercy,"Bagagerie: sacs, valises, cartables"
07,Paris Bercy,"Bagagerie: sacs, valises, cartables"
07,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
07,Paris Bercy,"Bagagerie: sacs, valises, cartables"
07,Paris Bercy,"Articles de sport, loisirs, camping"
07,Paris Bercy,Pièces d'identités et papiers personnels
07,Paris Bercy,Pièces d'identités et papiers personnels
07,Paris Bercy,Pièces d'identités et papiers personnels
07,Paris Bercy,"Clés, porte-clés, badge magnétique"
07,Paris Bercy,"Vêtements, chaussures"
07,Paris Bercy,Parapluies
07,Paris Bercy,"Vêtements, chaussures"
07,Paris Bercy,"Vêtements, chaussures"
07,Paris Bercy,Optique
07,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
07,Paris Bercy,Pièces d'identités et papiers personnels
07,Paris Bercy,"Bagagerie: sacs, valises, cartables"
07,Paris Bercy,"Bagagerie: sacs, valises, cartables"
06,Paris Bercy,"Bagagerie: sacs, valises, cartables"
06,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
06,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
06,Paris Bercy,"Livres, articles de papéterie"
06,Paris Bercy,"Livres, articles de papéterie"
06,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
06,Paris Bercy,Pièces d'identités et papiers personnels
06,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
06,Paris Bercy,Pièces d'identités et papiers personnels
06,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
06,Paris Bercy,"Vêtements, chaussures"
06,Paris Bercy,"Bagagerie: sacs, valises, cartables"
06,Paris Bercy,"Articles de sport, loisirs, camping"
06,Paris Bercy,"Bagagerie: sacs, valises, cartables"
06,Paris Bercy,"Clés, porte-clés, badge magnétique"
06,Paris Bercy,"Clés, porte-clés, badge magnétique"
06,Paris Bercy,"Livres, articles de papéterie"
05,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
05,Paris Bercy,Pièces d'identités et papiers personnels
05,Paris Bercy,Pièces d'identités et papiers personnels
05,Paris Bercy,Pièces d'identités et papiers personnels
05,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
05,Paris Bercy,"Vêtements, chaussures"
05,Paris Bercy,"Livres, articles de papéterie"
05,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
05,Paris Bercy,"Vêtements, chaussures"
05,Paris Bercy,Pièces d'identités et papiers personnels
05,Paris Bercy,"Bagagerie: sacs, valises, cartables"
05,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
05,Paris Bercy,"Bagagerie: sacs, valises, cartables"
05,Paris Bercy,"Bagagerie: sacs, valises, cartables"
05,Paris Bercy,"Bagagerie: sacs, valises, cartables"
04,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
04,Paris Bercy,Optique
04,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
04,Paris Bercy,Pièces d'identités et papiers personnels
04,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
04,Paris Bercy,Divers
03,Paris Bercy,Optique
03,Paris Bercy,"Bagagerie: sacs, valises, cartables"
03,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
03,Paris Bercy,Pièces d'identités et papiers personnels
03,Paris Bercy,"Bagagerie: sacs, valises, cartables"
02,Paris Bercy,"Bagagerie: sacs, valises, cartables"
02,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
02,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
02,Paris Bercy,Pièces d'identités et papiers personnels
02,Paris Bercy,Optique
02,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
02,Paris Bercy,"Bagagerie: sacs, valises, cartables"
02,Paris Bercy,"Livres, articles de papéterie"
02,Paris Bercy,"Clés, porte-clés, badge magnétique"
02,Paris Bercy,"Clés, porte-clés, badge magnétique"
01,Paris Bercy,Pièces d'identités et papiers personnels
01,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
01,Paris Bercy,"Bagagerie: sacs, valises, cartables"
01,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Bercy,Pièces d'identités et papiers personnels
01,Paris Bercy,"Porte-monnaie / portefeuille, argent, titres"
01,Paris Bercy,"Bagagerie: sacs, valises, cartables"
01,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
01,Paris Bercy,"Appareils électroniques, informatiques, appareils photo"
01,Paris Bercy,"Articles d'enfants, de puériculture"
01,Paris Bercy,"Bagagerie: sacs, valises, cartables"
00,Paris Bercy,"Bagagerie: sacs, valises, cartables"
00,Paris Bercy,"Bagagerie: sacs, valises, cartables"
00,Paris Bercy,"Bagagerie: sacs, valises, cartables"
00,Paris Bercy,"Bagagerie: sacs, valises, cartables"
00,Paris Bercy,"Bagagerie: sacs, valises, cartables"
00,Paris Bercy,"Clés, porte-clés, badge magnétique"
00,Paris Bercy,"Clés, porte-clés, badge magnétique"
00,Paris Bercy,Pièces d'identités et papiers personnels
51,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
51,Paris Saint-Lazare,Pièces d'identités et papiers personnels
51,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
51,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
51,Paris Saint-Lazare,Pièces d'identités et papiers personnels
51,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
51,Paris Saint-Lazare,Pièces d'identités et papiers personnels
51,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
51,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
51,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
51,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
51,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
51,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
51,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
51,Paris Saint-Lazare,Parapluies
51,Paris Saint-Lazare,Parapluies
51,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
51,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
50,Paris Saint-Lazare,"Vêtements, chaussures"
50,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
50,Paris Saint-Lazare,Optique
50,Paris Saint-Lazare,"Livres, articles de papéterie"
50,Paris Saint-Lazare,"Livres, articles de papéterie"
50,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
50,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
50,Paris Saint-Lazare,Pièces d'identités et papiers personnels
50,Paris Saint-Lazare,Pièces d'identités et papiers personnels
50,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
50,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
50,Paris Saint-Lazare,"Vêtements, chaussures"
50,Paris Saint-Lazare,Parapluies
50,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
50,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
50,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
50,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
50,Paris Saint-Lazare,Pièces d'identités et papiers personnels
50,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
50,Paris Saint-Lazare,Optique
50,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
49,Paris Saint-Lazare,Pièces d'identités et papiers personnels
49,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
49,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
49,Paris Saint-Lazare,Pièces d'identités et papiers personnels
49,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
49,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
49,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
49,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
49,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
49,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
49,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
49,Paris Saint-Lazare,"Livres, articles de papéterie"
49,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
48,Paris Saint-Lazare,Instruments de musique
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
48,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
48,Paris Saint-Lazare,Pièces d'identités et papiers personnels
48,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
48,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
48,Paris Saint-Lazare,Articles médicaux
48,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
48,Paris Saint-Lazare,Pièces d'identités et papiers personnels
47,Paris Saint-Lazare,Pièces d'identités et papiers personnels
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
47,Paris Saint-Lazare,"Vêtements, chaussures"
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
47,Paris Saint-Lazare,Pièces d'identités et papiers personnels
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
47,Paris Saint-Lazare,Parapluies
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
47,Paris Saint-Lazare,Parapluies
47,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
47,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
46,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
46,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
46,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
46,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
46,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
46,Paris Saint-Lazare,Pièces d'identités et papiers personnels
46,Paris Saint-Lazare,Pièces d'identités et papiers personnels
46,Paris Saint-Lazare,"Articles d'enfants, de puériculture"
46,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
46,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
46,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
46,Paris Saint-Lazare,Optique
46,Paris Saint-Lazare,Pièces d'identités et papiers personnels
46,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
46,Paris Saint-Lazare,Pièces d'identités et papiers personnels
46,Paris Saint-Lazare,Pièces d'identités et papiers personnels
46,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
46,Paris Saint-Lazare,Optique
46,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
46,Paris Saint-Lazare,Pièces d'identités et papiers personnels
46,Paris Saint-Lazare,Pièces d'identités et papiers personnels
46,Paris Saint-Lazare,Pièces d'identités et papiers personnels
46,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
46,Paris Saint-Lazare,Articles médicaux
46,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
45,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
45,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
45,Paris Saint-Lazare,Pièces d'identités et papiers personnels
45,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
45,Paris Saint-Lazare,Pièces d'identités et papiers personnels
45,Paris Saint-Lazare,Pièces d'identités et papiers personnels
45,Paris Saint-Lazare,Optique
44,Paris Saint-Lazare,Pièces d'identités et papiers personnels
44,Paris Saint-Lazare,Pièces d'identités et papiers personnels
44,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
44,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
44,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
44,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
44,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
44,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
44,Paris Saint-Lazare,Pièces d'identités et papiers personnels
44,Paris Saint-Lazare,Pièces d'identités et papiers personnels
44,Paris Saint-Lazare,Pièces d'identités et papiers personnels
44,Paris Saint-Lazare,Pièces d'identités et papiers personnels
44,Paris Saint-Lazare,"Vélos, trottinettes, accessoires 2 roues"
44,Paris Saint-Lazare,Articles médicaux
44,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
44,Paris Saint-Lazare,Pièces d'identités et papiers personnels
44,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
44,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
44,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
44,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
44,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
44,Paris Saint-Lazare,Optique
44,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
44,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
44,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
44,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
44,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,Pièces d'identités et papiers personnels
43,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
43,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
43,Paris Saint-Lazare,"Livres, articles de papéterie"
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,"Articles d'enfants, de puériculture"
43,Paris Saint-Lazare,Pièces d'identités et papiers personnels
43,Paris Saint-Lazare,Pièces d'identités et papiers personnels
43,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
43,Paris Saint-Lazare,"Articles d'enfants, de puériculture"
43,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
43,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
43,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,Pièces d'identités et papiers personnels
43,Paris Saint-Lazare,Pièces d'identités et papiers personnels
43,Paris Saint-Lazare,Pièces d'identités et papiers personnels
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,Optique
43,Paris Saint-Lazare,"Clés, porte-clés, badge magnétique"
43,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
43,Paris Saint-Lazare,Pièces d'identités et papiers personnels
43,Paris Saint-Lazare,Pièces d'identités et papiers personnels
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
43,Paris Saint-Lazare,Pièces d'identités et papiers personnels
43,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
43,Paris Saint-Lazare,Pièces d'identités et papiers personnels
43,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
43,Paris Saint-Lazare,Instruments de musique
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
43,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
43,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Optique
42,Paris Saint-Lazare,"Bijoux, montres"
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Vêtements, chaussures"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Optique
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Vêtements, chaussures"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Optique
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,"Vélos, trottinettes, accessoires 2 roues"
42,Paris Saint-Lazare,Optique
42,Paris Saint-Lazare,"Clés, porte-clés, badge magnétique"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Clés, porte-clés, badge magnétique"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
42,Paris Saint-Lazare,"Clés, porte-clés, badge magnétique"
42,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
42,Paris Saint-Lazare,"Clés, porte-clés, badge magnétique"
42,Paris Saint-Lazare,"Appareils électroniques, informatiques, appareils photo"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
42,Paris Saint-Lazare,Pièces d'identités et papiers personnels
42,Paris Saint-Lazare,"Livres, articles de papéterie"
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Porte-monnaie / portefeuille, argent, titres"
42,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
41,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
41,Paris Saint-Lazare,"Bagagerie: sacs, valises, cartables"
41,Paris Saint-Lazare,"Clés, porte-clés, badge magnétique"
41,Paris Saint-Lazare,"Clés, porte-clés, badge magnétique"
41,Paris Saint-Lazare,"Clés, porte-clés, badge magnétique"
